poll_id,debate_date,date,candidate,democratdum,republicandum,year,sample1,high_sample1,change_democrats,change_republicans,d_republicans,pre_democrats,pre_republicans,Immigration,ForeignPolicy,AbortionRights,aggressive,inflammatory,discriminatory,aggressive_d,aggressive_r,inflammatory_d,inflammatory_r,discriminatory_d,discriminatory_r
1094.0,2016-10-09,2016-10-09,TRUMP,0.0,1.0,2016.0,1119.0,1.0,4.0,6.0,0.0,47.0,37.0,1,0,0,140,86,10,54,86,10,76,6,4
1094.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1119.0,1.0,4.0,6.0,0.0,47.0,37.0,0,0,0,132,88,42,68,64,22,66,8,34
1095.0,2016-10-09,2016-10-09,CLINTON,1.0,0.0,2016.0,2120.0,1.0,-1.0,0.0,3.8499985,51.0,43.0,1,0,0,140,86,10,54,86,10,76,6,4
1095.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,2120.0,1.0,-1.0,0.0,3.8499985,51.0,43.0,0,0,0,132,88,42,68,64,22,66,8,34
1096.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1221.0,1.0,-1.0,1.0,0.0,50.0,43.0,0,0,0,132,88,42,68,64,22,66,8,34
1096.0,2016-10-09,2016-10-09,TRUMP,0.0,1.0,2016.0,1221.0,1.0,-1.0,1.0,0.0,50.0,43.0,1,0,0,140,86,10,54,86,10,76,6,4
1097.0,2016-10-09,2016-10-09,TRUMP,0.0,1.0,2016.0,3145.0,1.0,-5.0,1.0,0.0,49.0,44.0,1,0,0,140,86,10,54,86,10,76,6,4
1097.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,3145.0,1.0,-5.0,1.0,0.0,49.0,44.0,0,0,0,132,88,42,68,64,22,66,8,34
1098.0,2016-10-09,2016-10-09,TRUMP,0.0,1.0,2016.0,921.0,0.0,-1.0,-4.0,0.0,44.0,45.0,1,0,0,140,86,10,54,86,10,76,6,4
1098.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,921.0,0.0,-1.0,-4.0,0.0,44.0,45.0,0,0,0,132,88,42,68,64,22,66,8,34
1099.0,2016-10-09,2016-10-09,CLINTON,1.0,0.0,2016.0,1209.0,1.0,6.0,5.0,2.25,43.0,41.0,1,0,0,140,86,10,54,86,10,76,6,4
1099.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,1209.0,1.0,6.0,5.0,2.25,43.0,41.0,0,0,0,132,88,42,68,64,22,66,8,34
1100.0,2016-10-09,2016-10-09,TRUMP,0.0,1.0,2016.0,1109.0,1.0,1.0,-1.0,0.0,49.0,46.0,1,0,0,140,86,10,54,86,10,76,6,4
1100.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1109.0,1.0,1.0,-1.0,0.0,49.0,46.0,0,0,0,132,88,42,68,64,22,66,8,34
1101.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,3248.0,1.0,-6.0,1.0,0.5,50.0,45.0,0,0,0,132,88,42,68,64,22,66,8,34
1101.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,3248.0,1.0,-6.0,1.0,0.5,50.0,45.0,0,0,0,132,88,42,68,64,22,66,8,34
1101.0,2016-10-09,2016-10-09,TRUMP,0.0,1.0,2016.0,3248.0,1.0,-6.0,1.0,0.5,50.0,45.0,1,0,0,140,86,10,54,86,10,76,6,4
1101.0,2016-10-09,2016-10-09,CLINTON,1.0,0.0,2016.0,3248.0,1.0,-6.0,1.0,0.5,50.0,45.0,1,0,0,140,86,10,54,86,10,76,6,4
1102.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,847.0,0.0,6.0,-4.0,-4.0,44.0,46.0,0,0,0,132,88,42,68,64,22,66,8,34
1102.0,2016-10-09,2016-10-09,TRUMP,0.0,1.0,2016.0,847.0,0.0,6.0,-4.0,-4.0,44.0,46.0,1,0,0,140,86,10,54,86,10,76,6,4
1102.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,847.0,0.0,6.0,-4.0,-4.0,44.0,46.0,0,0,0,132,88,42,68,64,22,66,8,34
1102.0,2016-10-09,2016-10-09,CLINTON,1.0,0.0,2016.0,847.0,0.0,6.0,-4.0,-4.0,44.0,46.0,1,0,0,140,86,10,54,86,10,76,6,4
1103.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,40816.0,1.0,1.0,2.0,2.666668,50.0,42.0,0,0,0,132,88,42,68,64,22,66,8,34
1104.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1013.0,1.0,-6.0,-1.0,0.0,51.0,44.0,0,0,0,132,88,42,68,64,22,66,8,34
1105.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1128.0,1.0,3.0,4.0,0.0,45.0,43.0,0,0,0,132,88,42,68,64,22,66,8,34
1106.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,3145.0,1.0,-5.0,0.0,3.833332,48.0,47.0,0,0,0,132,88,42,68,64,22,66,8,34
1107.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,5360.0,1.0,7.0,3.0,0.0,43.0,47.0,0,0,0,132,88,42,68,64,22,66,8,34
1108.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,1233.0,1.0,-2.0,-5.0,-4.0,50.0,50.0,0,0,0,132,88,42,68,64,22,66,8,34
1109.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1333.0,1.0,-1.0,-1.0,0.0,48.0,45.0,0,0,0,132,88,42,68,64,22,66,8,34
1110.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,1858.0,1.0,-2.0,-5.0,-3.5,47.0,44.0,0,0,0,132,88,42,68,64,22,66,8,34
1111.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1144.0,1.0,1.0,4.0,0.0,45.0,39.0,0,0,0,132,88,42,68,64,22,66,8,34
1112.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,1107.0,1.0,0.0,2.0,1.6666679,46.0,43.0,0,0,0,132,88,42,68,64,22,66,8,34
1113.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,940.0,0.0,0.0,-1.0,0.0,46.0,45.0,0,0,0,132,88,42,68,64,22,66,8,34
1114.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,2021.0,1.0,-2.0,-5.0,0.0,46.0,44.0,0,0,0,132,88,42,68,64,22,66,8,34
1115.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,2244.0,1.0,0.0,1.0,-2.166668,44.0,39.0,0,0,0,132,88,42,68,64,22,66,8,34
1116.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,541.0,0.0,12.0,1.0,0.0,44.0,40.0,0,0,0,132,88,42,68,64,22,66,8,34
1117.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1282.0,1.0,-8.0,2.0,2.5,56.0,41.0,0,0,0,132,88,42,68,64,22,66,8,34
1117.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,1282.0,1.0,-8.0,2.0,2.5,56.0,41.0,0,0,0,132,88,42,68,64,22,66,8,34
1118.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,2196.0,1.0,-4.0,-4.0,0.2857132,48.0,43.0,0,0,0,132,88,42,68,64,22,66,8,34
1119.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1426.0,1.0,3.0,4.0,0.0,44.0,39.0,0,0,0,132,88,42,68,64,22,66,8,34
1120.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,748.0,0.0,3.0,1.0,0.0,47.0,43.0,0,0,0,132,88,42,68,64,22,66,8,34
1121.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,30145.0,1.0,1.0,0.0,0.0,50.0,44.0,0,0,0,132,88,42,68,64,22,66,8,34
1122.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,2220.0,1.0,-2.0,2.0,0.0,51.0,44.0,0,0,0,132,88,42,68,64,22,66,8,34
1123.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1295.0,1.0,-1.0,-2.0,0.0,49.0,46.0,0,0,0,132,88,42,68,64,22,66,8,34
1124.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,799.0,0.0,-2.0,-1.0,0.0,48.0,44.0,0,0,0,132,88,42,68,64,22,66,8,34
1125.0,2016-10-19,2016-10-19,CLINTON,1.0,0.0,2016.0,2935.0,1.0,-2.0,4.0,1.1142883,46.0,43.0,0,0,0,132,88,42,68,64,22,66,8,34
1126.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,3669.0,1.0,5.0,-2.0,0.0,44.0,47.0,0,0,0,132,88,42,68,64,22,66,8,34
1128.0,2016-10-19,2016-10-19,TRUMP,0.0,1.0,2016.0,1107.0,1.0,-3.7999992,-1.5999985,0.0,46.8,43.6,0,0,0,132,88,42,68,64,22,66,8,34
1360.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,864.0,0.0,1.0,-3.0,-2.5,50.0,45.0,1,1,1,84,68,16,36,48,16,52,12,4
1361.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,3000.0,1.0,0.0,1.0,0.0,51.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1362.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,925.0,0.0,3.0,-2.0,-1.0,51.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1363.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1350.0,1.0,-4.0,1.0,0.0,54.0,41.0,1,1,1,84,68,16,36,48,16,52,12,4
1364.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,800.0,0.0,3.0,-3.0,0.16666794,50.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1365.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1030.0,1.0,-4.0,7.0,0.0,53.0,39.0,1,1,1,84,68,16,36,48,16,52,12,4
1366.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,928.0,0.0,-2.0,-6.0,0.0,49.0,46.0,1,1,1,84,68,16,36,48,16,52,12,4
1367.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,863.0,0.0,4.0,4.0,1.8333321,47.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1368.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,763.0,0.0,0.0,-1.0,0.0,51.0,44.0,1,1,1,84,68,16,36,48,16,52,12,4
1369.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,2167.0,1.0,1.0,-1.0,-1.5,51.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1370.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1001.0,0.0,5.0,-1.0,0.0,52.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1371.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1114.0,1.0,-4.0,2.0,0.0,57.0,41.0,1,1,1,84,68,16,36,48,16,52,12,4
1372.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,2500.0,1.0,-1.0,-3.0,-1.0,53.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1373.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1012.0,1.0,1.0,3.0,0.0,52.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1374.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,882.0,0.0,-1.0,-3.0,0.0,53.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1375.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1364.0,1.0,-1.0,2.0,0.0,52.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1376.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,2841.0,1.0,-6.0,-2.0,0.0,51.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1377.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,1483.0,1.0,6.0,0.0,-1.0,45.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1377.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1483.0,1.0,6.0,0.0,-1.0,45.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1378.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1003.0,0.0,-1.0,0.0,0.0,51.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1378.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,1003.0,0.0,-1.0,0.0,0.0,51.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1379.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,725.0,0.0,5.0,3.0,3.0,50.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1379.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,725.0,0.0,5.0,3.0,3.0,50.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1380.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1240.0,1.0,-4.0,0.0,0.0,55.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1380.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,1240.0,1.0,-4.0,0.0,0.0,55.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1381.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1000.0,0.0,2.0,-1.0,-1.0,51.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1381.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,1000.0,0.0,2.0,-1.0,-1.0,51.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1382.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,1333.0,1.0,-1.0,0.0,0.20000076,53.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1383.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,882.0,0.0,-1.0,-1.0,0.0,52.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1384.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,819.0,0.0,3.0,2.0,0.0,51.0,41.0,1,1,1,84,68,16,36,48,16,52,12,4
1385.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,2500.0,1.0,-4.0,2.0,0.0,54.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1386.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,2855.0,1.0,-3.0,-5.0,0.0,50.0,45.0,1,1,1,84,68,16,36,48,16,52,12,4
1387.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,820.0,0.0,4.0,2.0,-0.20000076,47.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1387.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,820.0,0.0,4.0,2.0,-0.20000076,47.0,40.0,1,1,1,84,68,16,36,48,16,52,12,4
1388.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,951.0,0.0,-2.0,1.0,0.5,51.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1389.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1897.0,1.0,-3.0,-1.0,0.0,49.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1390.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,3080.0,1.0,6.0,-1.0,-1.5,46.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1390.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,3080.0,1.0,6.0,-1.0,-1.5,46.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1391.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,1265.0,1.0,-1.0,2.0,2.0,52.0,41.0,1,1,1,84,68,16,36,48,16,52,12,4
1391.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1265.0,1.0,-1.0,2.0,2.0,52.0,41.0,1,1,1,84,68,16,36,48,16,52,12,4
1392.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,987.0,0.0,-1.0,-2.0,-1.5,51.0,43.0,1,1,1,84,68,16,36,48,16,52,12,4
1393.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,2711.0,1.0,2.0,1.0,0.0,50.0,41.0,1,1,1,84,68,16,36,48,16,52,12,4
1394.0,2020-09-29,2020-09-29,BIDEN,1.0,0.0,2020.0,1426.0,1.0,-1.0,-1.0,0.5,52.0,42.0,1,1,1,84,68,16,36,48,16,52,12,4
1395.0,2020-09-29,2020-09-29,TRUMP,0.0,1.0,2020.0,1136.0,1.0,2.0,2.0,0.0,51.0,41.0,1,1,1,84,68,16,36,48,16,52,12,4
1401.0,2020-10-22,2020-10-22,BIDEN,1.0,0.0,2020.0,1842.0,1.0,0.0,-5.0,-7.0,51.0,49.0,1,1,0,68,68,14,28,40,26,42,10,4
1402.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,800.0,0.0,0.0,-4.0,0.0,51.0,44.0,1,1,0,68,68,14,28,40,26,42,10,4
1403.0,2020-10-22,2020-10-22,BIDEN,1.0,0.0,2020.0,886.0,0.0,3.0,2.0,1.5,51.0,40.0,1,1,0,68,68,14,28,40,26,42,10,4
1404.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1121.0,1.0,-4.0,3.0,0.0,54.0,42.0,1,1,0,68,68,14,28,40,26,42,10,4
1405.0,2020-10-22,2020-10-22,BIDEN,1.0,0.0,2020.0,825.0,0.0,2.0,-3.0,-0.5,50.0,45.0,1,1,0,68,68,14,28,40,26,42,10,4
1406.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1365.0,1.0,2.0,1.0,0.0,52.0,42.0,1,1,0,68,68,14,28,40,26,42,10,4
1407.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1000.0,0.0,-2.0,1.0,0.0,54.0,43.0,1,1,0,68,68,14,28,40,26,42,10,4
1409.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,2359.0,1.0,-5.0,-1.0,0.0,54.0,46.0,1,1,0,68,68,14,28,40,26,42,10,4
1410.0,2020-10-22,2020-10-22,BIDEN,1.0,0.0,2020.0,1246.0,1.0,3.0,-1.0,-4.5,49.0,45.0,1,1,0,68,68,14,28,40,26,42,10,4
1411.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,572.0,0.0,4.0,-6.0,0.0,52.0,44.0,1,1,0,68,68,14,28,40,26,42,10,4
1412.0,2020-10-22,2020-10-22,BIDEN,1.0,0.0,2020.0,720.0,0.0,-6.0,3.0,-1.3333321,56.0,38.0,1,1,0,68,68,14,28,40,26,42,10,4
1413.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1040.0,1.0,1.0,-2.0,0.0,50.0,41.0,1,1,0,68,68,14,28,40,26,42,10,4
1414.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,876.0,0.0,5.0,0.0,0.0,51.0,39.0,1,1,0,68,68,14,28,40,26,42,10,4
1415.0,2020-10-22,2020-10-22,BIDEN,1.0,0.0,2020.0,863.0,0.0,-3.0,4.0,3.583332,56.0,39.0,1,1,0,68,68,14,28,40,26,42,10,4
1416.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1200.0,1.0,-2.0,1.0,0.0,53.0,43.0,1,1,0,68,68,14,28,40,26,42,10,4
1417.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1000.0,0.0,1.0,-2.0,0.0,51.0,44.0,1,1,0,68,68,14,28,40,26,42,10,4
1418.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1265.0,1.0,0.0,2.0,0.0,52.0,42.0,1,1,0,68,68,14,28,40,26,42,10,4
1419.0,2020-10-22,2020-10-22,BIDEN,1.0,0.0,2020.0,1516.0,1.0,-2.0,-5.0,-0.58333206,52.0,44.0,1,1,0,68,68,14,28,40,26,42,10,4
1420.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1500.0,1.0,-2.0,8.0,0.0,50.0,39.0,1,1,0,68,68,14,28,40,26,42,10,4
1421.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1880.0,1.0,4.0,-5.0,0.0,48.0,47.0,1,1,0,68,68,14,28,40,26,42,10,4
1422.0,2020-10-22,2020-10-22,BIDEN,1.0,0.0,2020.0,914.0,0.0,0.0,3.0,1.5333328,52.0,42.0,1,1,0,68,68,14,28,40,26,42,10,4
1424.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,5423.0,1.0,2.7999992,-1.0,0.0,51.2,44.0,1,1,0,68,68,14,28,40,26,42,10,4
1425.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1212.0,1.0,-4.0,3.0,0.0,54.0,43.0,1,1,0,68,68,14,28,40,26,42,10,4
1426.0,2020-10-22,2020-10-22,TRUMP,0.0,1.0,2020.0,1363.0,1.0,3.0,-3.0,0.0,50.0,46.0,1,1,0,68,68,14,28,40,26,42,10,4
